Row ID,Order ID,Order Month in word,Order Date,Ship Date,Avg Shipping time,Order year,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
124,UT-2017-613656,Nov,11/14/2017,11/19/2017,5,2017,Standard Class,RJ-93089,Robert Jackson,Corporate,United States,Greenville,South Dakota,53442,Central,TEC-AC-53839741,Technology,Accessories,Logitech Wireless Mouse,45
125,WY-2019-382739,Apr,4/28/2019,5/2/2019,4,2019,Standard Class,MM-12011,Michael Martinez,Consumer,United States,Riverside,New Jersey,19040,East,TEC-PH-44831428,Technology,Phones,Cisco Unified IP Phone,50
126,NE-2017-227160,Mar,3/13/2017,3/16/2017,3,2017,Second Class,JS-16592,Jessica Smith,Home Office,United States,Springfield,Nebraska,56995,Central,TEC-CO-75657612,Technology,Copiers,Canon imageCLASS Copier,84
127,DI-2015-340240,Jan,1/24/2015,1/28/2015,4,2015,Standard Class,DS-52963,Daniel Smith,Consumer,United States,Fairview,Kansas,63972,Central,FUR-TA-96590448,Furniture,Tables,Adjustable Height Table,20
128,KE-2018-873711,Aug,8/3/2018,8/8/2018,5,2018,Standard Class,ST-78832,Sean Thomas,Consumer,United States,New York City,New York,32595,East,TEC-AC-63256367,Technology,Accessories,Noise Cancelling Headphones,60
129,WA-2017-642174,Mar,3/17/2017,3/22/2017,5,2017,Standard Class,JM-49311,Jessica Moore,Home Office,United States,San Diego,California,65089,West,FUR-BO-63203246,Furniture,Bookcases,Bush Somerset Collection Bookcase,60
130,MI-2018-440189,Jul,7/25/2018,7/28/2018,3,2018,Standard Class,WS-29734,William Smith,Home Office,United States,Greenville,Indiana,90971,Central,TEC-PH-42835046,Technology,Phones,Apple iPhone 8,18
131,CO-2017-810914,Apr,4/28/2017,5/2/2017,4,2017,Standard Class,SB-29290,Susan Brown,Consumer,United States,Greenville,Maine,10085,East,FUR-CH-60816783,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",60
132,DI-2017-158011,Jun,6/25/2017,6/26/2017,1,2017,First Class,JS-65961,Jessica Smith,Home Office,United States,Riverside,Kentucky,30603,South,TEC-AC-38739597,Technology,Accessories,Logitech Wireless Mouse,19
133,DE-2015-328501,Mar,3/2/2015,3/4/2015,2,2015,Second Class,EA-56162,Emily Anderson,Corporate,United States,Fairview,Delaware,28892,East,OFF-PA-10098286,Office Supplies,Paper,Hammermill Copy Paper,31
134,DI-2017-307092,Jan,1/12/2017,1/15/2017,3,2017,Second Class,JG-36553,James Garcia,Consumer,United States,Fairview,Hawaii,21149,West,TEC-PH-87948654,Technology,Phones,Cisco Unified IP Phone,26
135,MO-2018-986827,Dec,12/2/2018,12/2/2018,0,2018,Same Day,JA-49531,Jessica Anderson,Home Office,United States,Riverside,Kentucky,24948,South,TEC-PH-48649967,Technology,Phones,Android Smartphone,125
136,ID-2016-735488,May,5/4/2016,5/10/2016,6,2016,Standard Class,RG-37525,Robert Garcia,Corporate,United States,Riverside,South Dakota,66331,Central,FUR-BO-54287963,Furniture,Bookcases,Sauder Classic Bookcase,20
137,NE-2018-656006,Dec,12/21/2018,12/27/2018,6,2018,Standard Class,EJ-70779,Emily Jackson,Consumer,United States,Springfield,Wisconsin,19242,Central,TEC-CO-17515082,Technology,Copiers,Brother Laser Copier,20
138,AL-2015-104486,Oct,10/22/2015,10/23/2015,1,2015,First Class,SM-74079,Sean Martin,Corporate,United States,Jacksonville,Florida,76467,South,FUR-CH-85339945,Furniture,Chairs,Ergonomic Mesh Task Chair,43
139,MA-2016-265878,Aug,8/24/2016,8/28/2016,4,2016,Standard Class,CT-63065,Claire Thomas,Consumer,United States,Dallas,Texas,89831,South,OFF-ST-25330336,Office Supplies,Storage,Fellowes Bankers Box,26
140,OH-2017-671986,Jan,1/26/2017,1/28/2017,2,2017,Second Class,JG-56671,James Garcia,Consumer,United States,Nashville,Tennessee,93391,South,FUR-BO-46955903,Furniture,Bookcases,Bush Somerset Collection Bookcase,16
141,MI-2019-441747,Sep,9/23/2019,9/26/2019,3,2019,Second Class,EB-65612,Emily Brown,Home Office,United States,Springfield,Oklahoma,69415,South,OFF-ST-85623898,Office Supplies,Storage,Plastic Stackable Storage,45
142,HA-2016-931851,May,5/25/2016,5/30/2016,5,2016,Standard Class,LJ-79372,Laura Jackson,Corporate,United States,Springfield,Maine,27765,East,TEC-AC-51200464,Technology,Accessories,Noise Cancelling Headphones,16
143,MI-2016-788251,May,5/2/2016,5/8/2016,6,2016,Standard Class,JM-40564,Jessica Martinez,Corporate,United States,Fairview,Nevada,17676,West,OFF-BI-93803709,Office Supplies,Binders,Basic 3 Ring Binder,18
144,VE-2017-502645,Nov,11/8/2017,11/11/2017,3,2017,Standard Class,DB-34108,David Brown,Corporate,United States,Fairview,Michigan,30882,Central,TEC-PH-28838287,Technology,Phones,Android Smartphone,38
145,DI-2019-774562,Feb,2/18/2019,2/21/2019,3,2019,Standard Class,LW-41879,Laura Wilson,Corporate,United States,Houston,Texas,96575,South,TEC-PH-74370953,Technology,Phones,Apple iPhone 8,86
146,NE-2019-977862,Mar,3/26/2019,3/30/2019,4,2019,Standard Class,LM-38618,Laura Martin,Consumer,United States,Greenville,South Carolina,96610,South,FUR-TA-98019866,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,86
147,WY-2015-514882,Jun,6/1/2015,6/5/2015,4,2015,Standard Class,RG-73147,Robert Garcia,Home Office,United States,Springfield,Missouri,44372,Central,FUR-TA-59465226,Furniture,Tables,Adjustable Height Table,77
148,NE-2016-678272,Dec,12/16/2016,12/18/2016,2,2016,Second Class,LM-81838,Linda Martinez,Corporate,United States,Fairview,Indiana,39320,Central,OFF-PA-72296550,Office Supplies,Paper,Recycled Printer Paper,30
149,MI-2019-926797,Apr,4/21/2019,4/22/2019,1,2019,First Class,JJ-46412,Jessica Jackson,Corporate,United States,Cleveland,Ohio,55900,Central,TEC-CO-45390398,Technology,Copiers,Canon imageCLASS Copier,12
150,OK-2015-323806,Jul,7/1/2015,7/2/2015,1,2015,First Class,JD-99684,John Davis,Consumer,United States,Fairview,Utah,36251,West,OFF-BI-77620359,Office Supplies,Binders,Cardinal Heavyweight Binders,42
151,NE-2019-897901,Oct,10/13/2019,10/19/2019,6,2019,Standard Class,JS-13680,Jessica Smith,Consumer,United States,Bellevue,Washington,98168,West,TEC-CO-91798664,Technology,Copiers,Brother Laser Copier,128
152,RH-2016-187790,Sep,9/27/2016,9/30/2016,3,2016,Standard Class,RT-53134,Robert Taylor,Consumer,United States,San Francisco,California,29909,West,TEC-PH-73275000,Technology,Phones,Android Smartphone,111
153,LO-2019-683602,Aug,8/21/2019,8/27/2019,6,2019,Standard Class,RT-56470,Robert Taylor,Consumer,United States,Riverside,Alabama,43222,South,TEC-PH-94233583,Technology,Phones,Android Smartphone,70
154,OR-2016-804553,Apr,4/8/2016,4/13/2016,5,2016,Standard Class,JA-75801,James Anderson,Consumer,United States,Greenville,Oklahoma,48642,South,FUR-BO-62978738,Furniture,Bookcases,Bush Somerset Collection Bookcase,19
155,MI-2017-653144,May,5/26/2017,5/27/2017,1,2017,First Class,DA-14505,David Anderson,Corporate,United States,New York City,New York,21255,East,FUR-BO-61942369,Furniture,Bookcases,Bush Somerset Collection Bookcase,29
156,TE-2018-545980,Jul,7/11/2018,7/16/2018,5,2018,Standard Class,JS-55928,John Smith,Home Office,United States,Springfield,New Hampshire,44453,East,OFF-BI-37416464,Office Supplies,Binders,Cardinal Heavyweight Binders,106
157,CO-2015-655611,Oct,10/26/2015,10/31/2015,5,2015,Standard Class,WM-40945,William Martinez,Consumer,United States,Fairview,Rhode Island,87104,East,TEC-CO-73866473,Technology,Copiers,Canon imageCLASS Copier,23
158,NE-2017-236497,Nov,11/9/2017,11/10/2017,1,2017,First Class,CM-55273,Claire Miller,Consumer,United States,Greenville,Hawaii,22632,West,OFF-ST-89375726,Office Supplies,Storage,Fellowes Bankers Box,17
159,KE-2017-294013,Sep,9/18/2017,9/21/2017,3,2017,Standard Class,SM-78281,Sean Moore,Corporate,United States,Greenville,New Hampshire,62561,East,FUR-BO-68168459,Furniture,Bookcases,Ikea Billy Bookcase,70
160,VI-2018-342909,Jun,6/12/2018,6/17/2018,5,2018,Standard Class,SS-81612,Sarah Smith,Consumer,United States,Fairview,Maryland,46596,East,FUR-CH-30973529,Furniture,Chairs,Global Deluxe Stacking Chair,31
161,AL-2019-638000,Feb,2/8/2019,2/11/2019,3,2019,Standard Class,DD-10037,Daniel Davis,Home Office,United States,Fairview,Kansas,25348,Central,FUR-CH-58969819,Furniture,Chairs,Global Deluxe Stacking Chair,20
162,OK-2018-497710,Jul,7/27/2018,7/30/2018,3,2018,Second Class,RT-13013,Robert Taylor,Consumer,United States,Greenville,North Dakota,11110,Central,OFF-ST-78034366,Office Supplies,Storage,Plastic Stackable Storage,83
163,MO-2017-320028,Nov,11/6/2017,11/9/2017,3,2017,Second Class,CD-56041,Claire Davis,Consumer,United States,Springfield,Utah,34600,West,OFF-BI-94542697,Office Supplies,Binders,Basic 3 Ring Binder,44
164,WY-2017-894527,Sep,9/3/2017,9/8/2017,5,2017,Standard Class,KD-32968,Karen Davis,Consumer,United States,Springfield,Connecticut,15564,East,OFF-BI-24093644,Office Supplies,Binders,Cardinal Heavyweight Binders,26
165,NE-2017-436529,Sep,9/11/2017,9/12/2017,1,2017,First Class,CG-18892,Claire Gute,Home Office,United States,Fairview,South Carolina,43908,South,FUR-BO-21474738,Furniture,Bookcases,Bush Somerset Collection Bookcase,20
166,NE-2019-501428,Jun,6/22/2019,6/23/2019,1,2019,First Class,ST-49157,Sarah Taylor,Consumer,United States,Nashville,Tennessee,82918,South,OFF-PA-47164917,Office Supplies,Paper,Hammermill Copy Paper,113
167,AL-2016-468730,Jun,6/25/2016,6/26/2016,1,2016,First Class,SD-98706,Sean Davis,Corporate,United States,Greenville,Oklahoma,74770,South,TEC-AC-21305005,Technology,Accessories,Noise Cancelling Headphones,52
168,IO-2015-263748,Jul,7/28/2015,8/1/2015,4,2015,Standard Class,SG-58404,Susan Garcia,Consumer,United States,Riverside,South Dakota,95263,Central,FUR-TA-98238601,Furniture,Tables,Conference Room Table,92
169,MO-2016-758463,Aug,8/9/2016,8/13/2016,4,2016,Standard Class,EG-52456,Emily Garcia,Consumer,United States,Spokane,Washington,48430,West,FUR-BO-48187392,Furniture,Bookcases,Bush Somerset Collection Bookcase,68
170,NE-2015-503611,Oct,10/13/2015,10/14/2015,1,2015,First Class,KT-62277,Karen Thomas,Home Office,United States,Charlotte,North Carolina,73701,South,FUR-CH-58024946,Furniture,Chairs,Ergonomic Mesh Task Chair,29
171,NE-2015-114631,Jul,7/5/2015,7/9/2015,4,2015,Standard Class,CG-46962,Claire Gute,Consumer,United States,Springfield,South Dakota,69880,Central,TEC-CO-30437900,Technology,Copiers,HP OfficeJet Pro,39
172,IL-2015-967611,Feb,2/17/2015,2/19/2015,2,2015,Second Class,JG-16397,James Gute,Consumer,United States,Greenville,Mississippi,29533,South,OFF-BI-50421350,Office Supplies,Binders,Avery Durable Ring Binders,79
173,NE-2018-834186,Mar,3/28/2018,3/31/2018,3,2018,Second Class,DG-30756,Daniel Garcia,Corporate,United States,Riverside,Alabama,37322,South,TEC-AC-98622453,Technology,Accessories,Logitech Wireless Mouse,127
174,IL-2018-751202,Nov,11/22/2018,11/25/2018,3,2018,Standard Class,SA-57139,Susan Anderson,Home Office,United States,Fairview,Hawaii,57684,West,FUR-BO-53981843,Furniture,Bookcases,Ikea Billy Bookcase,13
175,AR-2018-882181,Sep,9/18/2018,9/20/2018,2,2018,Second Class,DL-57372,Daniel Lee,Consumer,United States,Seattle,Washington,81698,West,TEC-PH-10794153,Technology,Phones,Android Smartphone,74
176,WA-2017-916125,Jan,1/12/2017,1/13/2017,1,2017,First Class,LB-45671,Laura Brown,Consumer,United States,Fairview,Iowa,51562,Central,TEC-AC-31827477,Technology,Accessories,Logitech Wireless Mouse,49
177,IO-2018-403740,Jun,6/28/2018,7/1/2018,3,2018,Second Class,WA-12925,William Anderson,Home Office,United States,Greenville,Connecticut,30496,East,OFF-PA-98060933,Office Supplies,Paper,Recycled Printer Paper,18
178,WA-2015-649862,Mar,3/15/2015,3/18/2015,3,2015,Standard Class,ST-11746,Susan Thomas,Corporate,United States,Eugene,Oregon,99410,West,OFF-ST-99016075,Office Supplies,Storage,Desktop File Organizer,39
179,AR-2019-647926,May,5/5/2019,5/6/2019,1,2019,First Class,LD-45882,Linda Davis,Home Office,United States,Buffalo,New York,20401,East,OFF-ST-28944377,Office Supplies,Storage,Plastic Stackable Storage,15
180,TE-2017-340569,Feb,2/11/2017,2/17/2017,6,2017,Standard Class,RA-51358,Robert Anderson,Corporate,United States,Fairview,South Carolina,96029,South,TEC-PH-65373767,Technology,Phones,Apple iPhone 8,40
181,HA-2019-299756,Jan,1/3/2019,1/5/2019,2,2019,Second Class,JM-28031,James Martin,Corporate,United States,Greenville,Delaware,82813,East,FUR-TA-16921749,Furniture,Tables,Adjustable Height Table,25
182,AL-2015-202516,May,5/7/2015,5/8/2015,1,2015,First Class,SL-99609,Sarah Lee,Consumer,United States,Buffalo,New York,85499,East,OFF-ST-61969747,Office Supplies,Storage,Desktop File Organizer,25
183,HA-2017-693382,Jul,7/1/2017,7/3/2017,2,2017,Second Class,ML-74280,Michael Lee,Consumer,United States,Fairview,Iowa,81541,Central,TEC-PH-21332862,Technology,Phones,Android Smartphone,51
184,MA-2018-802826,Apr,4/14/2018,4/19/2018,5,2018,Standard Class,DS-59999,David Smith,Corporate,United States,Greenville,Iowa,28735,Central,OFF-PA-83679536,Office Supplies,Paper,Premium Photo Paper,18
185,AR-2017-784856,Dec,12/20/2017,12/25/2017,5,2017,Standard Class,EW-60105,Emily Wilson,Corporate,United States,Greenville,New Jersey,66931,East,TEC-CO-94561747,Technology,Copiers,Canon imageCLASS Copier,136
186,IL-2017-384647,Nov,11/11/2017,11/16/2017,5,2017,Standard Class,LJ-68858,Linda Jackson,Home Office,United States,Riverside,Kentucky,78106,South,FUR-CH-25568812,Furniture,Chairs,Ergonomic Mesh Task Chair,53
187,GE-2015-284733,Jun,6/13/2015,6/19/2015,6,2015,Standard Class,DJ-26513,Daniel Jackson,Corporate,United States,Columbus,Ohio,77110,Central,OFF-ST-51644094,Office Supplies,Storage,Fellowes Bankers Box,97
188,CO-2016-508252,Nov,11/28/2016,12/2/2016,4,2016,Standard Class,ST-21464,Sarah Taylor,Consumer,United States,Springfield,Wyoming,34440,West,FUR-TA-19183869,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,36
189,NO-2016-592131,Dec,12/23/2016,12/26/2016,3,2016,Second Class,JT-41241,James Thomas,Consumer,United States,Springfield,New Jersey,26300,East,FUR-CH-40522600,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",29
190,OK-2016-927177,Jul,7/17/2016,7/21/2016,4,2016,Standard Class,KG-92690,Karen Garcia,Corporate,United States,Greenville,Kentucky,39530,South,TEC-PH-15858797,Technology,Phones,Cisco Unified IP Phone,152
191,DI-2018-887339,Dec,12/9/2018,12/12/2018,3,2018,Second Class,LT-68698,Linda Taylor,Consumer,United States,Tucson,Arizona,53185,West,FUR-BO-33809187,Furniture,Bookcases,Ikea Billy Bookcase,28
192,WY-2018-924451,May,5/27/2018,5/28/2018,1,2018,First Class,SJ-22052,Sean Jackson,Corporate,United States,Tacoma,Washington,61639,West,TEC-AC-99120129,Technology,Accessories,Noise Cancelling Headphones,48
193,CO-2018-865235,May,5/8/2018,5/11/2018,3,2018,Standard Class,WM-95296,William Miller,Corporate,United States,Riverside,Iowa,85324,Central,OFF-BI-11074483,Office Supplies,Binders,Basic 3 Ring Binder,51
194,DI-2016-968122,Jul,7/10/2016,7/13/2016,3,2016,Second Class,KJ-17269,Karen Johnson,Consumer,United States,Fairview,Vermont,79212,East,TEC-AC-50029987,Technology,Accessories,Noise Cancelling Headphones,25
195,ID-2019-518949,Nov,11/28/2019,11/30/2019,2,2019,Second Class,JT-99509,John Thomas,Corporate,United States,Greenville,Hawaii,70852,West,FUR-BO-85008402,Furniture,Bookcases,Ikea Billy Bookcase,61
196,MI-2015-142726,Apr,4/16/2015,4/21/2015,5,2015,Standard Class,RW-85228,Robert Wilson,Corporate,United States,Springfield,Rhode Island,33713,East,OFF-PA-50690780,Office Supplies,Paper,Premium Photo Paper,47
197,NE-2016-175205,Dec,12/23/2016,12/29/2016,6,2016,Standard Class,JL-99269,James Lee,Home Office,United States,Aurora,Colorado,53098,West,FUR-TA-93839918,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,85
198,NE-2015-451248,Mar,3/18/2015,3/21/2015,3,2015,Second Class,RJ-20573,Robert Jackson,Consumer,United States,Fairview,District of Columbia,40188,East,TEC-AC-27914487,Technology,Accessories,Logitech Wireless Mouse,90
199,WI-2016-331918,Aug,8/20/2016,8/20/2016,0,2016,Same Day,SJ-70530,Sean Jackson,Corporate,United States,Springfield,Alaska,31143,West,TEC-PH-26171381,Technology,Phones,Cisco Unified IP Phone,116
200,WY-2019-252946,Jan,1/9/2019,1/12/2019,3,2019,Second Class,WJ-19212,William Jackson,Consumer,United States,Toledo,Ohio,10922,Central,OFF-PA-77384267,Office Supplies,Paper,Hammermill Copy Paper,31
201,GE-2016-957882,Nov,11/8/2016,11/9/2016,1,2016,First Class,DJ-16353,Daniel Johnson,Corporate,United States,Greenville,Missouri,40551,Central,FUR-BO-75314751,Furniture,Bookcases,Bush Somerset Collection Bookcase,24
202,AL-2019-275877,Apr,4/10/2019,4/10/2019,0,2019,Same Day,DM-19523,David Moore,Consumer,United States,Greenville,Alabama,33050,South,FUR-TA-72926358,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,141
203,CA-2017-963440,Mar,3/5/2017,3/8/2017,3,2017,Standard Class,SW-12583,Sean Wilson,Home Office,United States,Greenville,Nevada,61470,West,OFF-PA-12351440,Office Supplies,Paper,Recycled Printer Paper,13
204,NE-2018-784754,May,5/27/2018,5/29/2018,2,2018,Second Class,SJ-77596,Sarah Jackson,Home Office,United States,Greenville,New Jersey,15607,East,TEC-PH-33396371,Technology,Phones,Android Smartphone,23
205,PE-2017-676850,Jan,1/9/2017,1/15/2017,6,2017,Standard Class,SJ-71253,Susan Johnson,Corporate,United States,Albany,New York,34346,East,TEC-CO-85590565,Technology,Copiers,Brother Laser Copier,74
206,NE-2016-708416,Jan,1/17/2016,1/17/2016,0,2016,Same Day,CM-50392,Claire Martinez,Corporate,United States,Cleveland,Ohio,14029,Central,FUR-CH-64077230,Furniture,Chairs,Ergonomic Mesh Task Chair,105
207,OH-2018-398326,Apr,4/24/2018,4/28/2018,4,2018,Standard Class,SJ-78608,Sarah Johnson,Consumer,United States,Peoria,Illinois,67726,Central,OFF-BI-64197542,Office Supplies,Binders,Avery Durable Ring Binders,37
208,NE-2019-681783,Aug,8/24/2019,8/27/2019,3,2019,Standard Class,SJ-42101,Sarah Johnson,Corporate,United States,Chattanooga,Tennessee,61136,South,OFF-ST-36632494,Office Supplies,Storage,Fellowes Bankers Box,60
209,VE-2016-268022,Aug,8/14/2016,8/15/2016,1,2016,First Class,SG-33453,Sean Garcia,Consumer,United States,Springfield,Alabama,40372,South,OFF-ST-33415577,Office Supplies,Storage,Desktop File Organizer,10
210,OR-2018-943933,Nov,11/15/2018,11/19/2018,4,2018,Standard Class,SM-61078,Sean Martinez,Corporate,United States,Dallas,Texas,23259,South,TEC-CO-95189938,Technology,Copiers,Canon imageCLASS Copier,39
211,PE-2016-371613,Dec,12/28/2016,12/31/2016,3,2016,Second Class,SS-17433,Sean Smith,Consumer,United States,Greenville,New Mexico,96211,West,FUR-CH-75497974,Furniture,Chairs,Global Deluxe Stacking Chair,13
212,MI-2018-329667,Aug,8/21/2018,8/25/2018,4,2018,Standard Class,DB-16405,Daniel Brown,Corporate,United States,San Diego,California,62594,West,TEC-CO-21417950,Technology,Copiers,Brother Laser Copier,85
213,DI-2018-740045,Apr,4/25/2018,4/25/2018,0,2018,Same Day,SM-33017,Susan Martin,Consumer,United States,Riverside,Mississippi,71119,South,TEC-PH-94393623,Technology,Phones,Cisco Unified IP Phone,21
214,MI-2017-690803,Sep,9/28/2017,9/29/2017,1,2017,First Class,DG-26355,Daniel Garcia,Corporate,United States,Miami,Florida,57820,South,FUR-TA-62413313,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,18
215,WA-2018-506168,Apr,4/24/2018,4/27/2018,3,2018,Standard Class,MG-77228,Michael Gute,Corporate,United States,Greenville,Hawaii,82587,West,TEC-AC-40002612,Technology,Accessories,Logitech Wireless Mouse,72
216,RH-2016-669200,Jun,6/6/2016,6/9/2016,3,2016,Second Class,EG-23753,Emily Garcia,Consumer,United States,San Diego,California,90673,West,FUR-TA-45742549,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,75
217,MO-2015-243543,Mar,3/17/2015,3/20/2015,3,2015,Standard Class,LJ-60964,Laura Johnson,Consumer,United States,Riverside,Missouri,44443,Central,OFF-BI-75286405,Office Supplies,Binders,Avery Durable Ring Binders,30
